cell_id,row_index,column_index,header,ocr_text,confidence,confirmed_status,review_reasons,ink_ratio,absolute_bbox
r011_c10,11,10,| 6.24 석식,ㅣ 스테이크 (1 호 차),89.2,needs_reread,variant_disagreement,0.3143,"[972, 255, 1109, 272]"
r011_c11,11,11,6.25 점 심 자 유 식,UCH me! (1 호 차),84.4,needs_reread,variant_disagreement,0.3686,"[1111, 255, 1235, 272]"
r011_c12,11,12,6.25 석 식 자 유식,pO,23.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 255, 1329, 272]"
r011_c13,11,13,6.26 오전,시스코 (83%),86.0,needs_reread,variant_disagreement,0.2669,"[1331, 255, 1465, 272]"
r011_c14,11,14,6.26 중 식 자 유 식,|,59.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 255, 1559, 272]"
r011_c15,11,15,6.26 오후,베 어 로 봇 틱 (1 호 자),91.75,needs_reread,variant_disagreement,0.3842,"[1561, 255, 1687, 272]"
r011_c16,11,16,6.26 석식,동 순원 (1 호 차),93.2,needs_reread,variant_disagreement,0.3023,"[1689, 255, 1825, 272]"
r011_c17,11,17,…,치 폴레 (1 호 차),93.6,needs_reread,variant_disagreement,0.4019,"[1827, 255, 1922, 272]"
r011_c18,11,18,6.27,BBQ (1 호 차),90.5,needs_reread,variant_disagreement,0.3435,"[1924, 255, 2024, 272]"
r011_c19,11,19,6.28,공항 (1 호 차),92.5,needs_reread,variant_disagreement,0.3725,"[2026, 255, 2116, 272]"
r012_c03,12,3,이름 | 이름,손 영 만,84.33,needs_reread,variant_disagreement,0.2089,"[123, 274, 241, 291]"
r012_c04,12,4,6.23 점심 자 유 식,ㅣ 스탠포드 (1 호 차),89.2,needs_reread,variant_disagreement,0.3436,"[243, 274, 363, 291]"
r012_c05,12,5,6.23 석식,ㅣ 인 앤 아 웃 (1 호 차),87.12,needs_reread,variant_disagreement,0.3729,"[365, 274, 483, 291]"
r012_c06,12,6,6.24 오전,| PnP (3 호 차),85.4,needs_reread,variant_disagreement,0.2498,"[485, 274, 619, 291]"
r012_c07,12,7,6.24 중식,쌀국수 (3 호 차),93.25,needs_reread,variant_disagreement,0.3137,"[621, 274, 738, 291]"
r012_c08,12,8,버스 교체,,,needs_reread,low_confidence|ink_without_text,1.0,"[740, 274, 828, 291]"
r012_c11,12,11,6.25 점 심 자 유 식,UGH Be] (1 호 차),81.6,needs_reread,variant_disagreement,0.3738,"[1111, 274, 1235, 291]"
r012_c12,12,12,6.25 석 식 자 유식,Po,38.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 274, 1329, 291]"
r012_c13,12,13,6.26 오전,| 시스코 (3 호 차),86.6,needs_reread,variant_disagreement,0.2625,"[1331, 274, 1465, 291]"
r012_c14,12,14,6.26 중 식 자 유 식,i,39.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 274, 1559, 291]"
r012_c15,12,15,6.26 오후,ㅣ 베 머 로 봇 틱 (1 호 차),88.56,needs_reread,variant_disagreement,0.3861,"[1561, 274, 1687, 291]"
r012_c16,12,16,6.26 석식,동 순 원 (1 호 차),83.67,needs_reread,variant_disagreement,0.3015,"[1689, 274, 1825, 291]"
r012_c17,12,17,…,| 치 플레 (1 호 차),91.67,needs_reread,variant_disagreement,0.4,"[1827, 274, 1922, 291]"
r012_c18,12,18,6.27,BBQ (1 호 차),91.75,needs_reread,variant_disagreement,0.3494,"[1924, 274, 2024, 291]"
r012_c19,12,19,6.28,| 공항 (1 호 차),83.2,needs_reread,variant_disagreement,0.3725,"[2026, 274, 2116, 291]"
r013_c01,13,1,번호,| 13,82.5,needs_reread,variant_disagreement,0.1954,"[34, 293, 65, 310]"
r013_c02,13,2,| 조,ㅣ 12,79.0,needs_reread,variant_disagreement,0.183,"[67, 293, 121, 310]"
r013_c03,13,3,이름 | 이름,이 동 건 8,89.75,needs_reread,variant_disagreement,0.2243,"[123, 293, 241, 310]"
r013_c04,13,4,6.23 점심 자 유 식,| 스탠포드 (1 호 차),85.8,needs_reread,variant_disagreement,0.3431,"[243, 293, 363, 310]"
r013_c05,13,5,6.23 석식,. 인 맨 아 웃 (1 호 차),77.38,needs_reread,variant_disagreement,0.3789,"[365, 293, 483, 310]"
r013_c06,13,6,6.24 오전,PnP (3 호 차),86.75,needs_reread,variant_disagreement,0.2428,"[485, 293, 619, 310]"
r013_c07,13,7,6.24 중식,쌀국수 (3 호 차),93.25,needs_reread,variant_disagreement,0.3177,"[621, 293, 738, 310]"
r013_c08,13,8,버스 교체,"pO,",40.0,needs_reread,low_confidence,1.0,"[740, 293, 828, 310]"
r013_c09,13,9,6.24 오후,NVIDIA (1 호 차),74.5,needs_reread,variant_disagreement,0.2941,"[830, 293, 970, 310]"
r013_c11,13,11,6.25 점 심 자 유 식,00 버 클리 (1 호 차),77.5,needs_reread,variant_disagreement,0.3648,"[1111, 293, 1235, 310]"
r013_c12,13,12,6.25 석 식 자 유식,,,needs_reread,low_confidence|ink_without_text,1.0,"[1237, 293, 1329, 310]"
r013_c13,13,13,6.26 오전,ㅣ 시스코 (3 호 차),86.6,needs_reread,variant_disagreement,0.255,"[1331, 293, 1465, 310]"
r013_c14,13,14,6.26 중 식 자 유 식,po,17.0,needs_reread,low_confidence,1.0,"[1467, 293, 1559, 310]"
r013_c15,13,15,6.26 오후,ㅣ 베 어 로 봇 틱 (1 호 차),87.11,needs_reread,variant_disagreement,0.3908,"[1561, 293, 1687, 310]"
r013_c16,13,16,6.26 석식,동 순 원 (1 호 차),90.83,needs_reread,variant_disagreement,0.3028,"[1689, 293, 1825, 310]"
r013_c17,13,17,…,| 치 폴레 (1 호 차),83.0,needs_reread,variant_disagreement,0.4012,"[1827, 293, 1922, 310]"
r013_c18,13,18,6.27,BBQ (1 호 차),89.5,needs_reread,variant_disagreement,0.35,"[1924, 293, 2024, 310]"
r013_c19,13,19,6.28,| 공항 (1 호 차),88.4,needs_reread,variant_disagreement,0.3719,"[2026, 293, 2116, 310]"
r014_c00,14,0,차량,ㅣ,74.0,needs_reread,variant_disagreement,0.0,"[1, 312, 32, 328]"
r014_c03,14,3,이름 | 이름,이 준 수 &,90.25,needs_reread,variant_disagreement,0.2071,"[123, 312, 241, 328]"
r014_c05,14,5,6.23 석식,인 앤 아웃 (1 호 차),83.67,needs_reread,variant_disagreement,0.3729,"[365, 312, 483, 328]"
r014_c06,14,6,6.24 오전,| PnP (3 호 차),89.2,needs_reread,variant_disagreement,0.2085,"[485, 312, 619, 328]"
r014_c07,14,7,6.24 중식,ㅣ 쌀국수 (3 호 차),85.4,needs_reread,variant_disagreement,0.2943,"[621, 312, 738, 328]"
r014_c08,14,8,버스 교체,|,80.0,needs_reread,variant_disagreement,1.0,"[740, 312, 828, 328]"
r014_c09,14,9,6.24 오후,NVIDIA (124),53.5,needs_reread,low_confidence|variant_disagreement,0.3013,"[830, 312, 970, 328]"
r014_c10,14,10,| 6.24 석식,ㅣ 스테이크 (1 호 차),88.0,needs_reread,variant_disagreement,0.3016,"[972, 312, 1109, 328]"
r014_c11,14,11,6.25 점 심 자 유 식,| UCH Be] (1 호 차),77.5,needs_reread,variant_disagreement,0.3679,"[1111, 312, 1235, 328]"
r014_c13,14,13,6.26 오전,| 시스코 (3 호 차),86.6,needs_reread,variant_disagreement,0.2281,"[1331, 312, 1465, 328]"
r014_c15,14,15,6.26 오후,ㅣ 베 어 로 봇 틱 (1 호 차),88.11,needs_reread,variant_disagreement,0.3819,"[1561, 312, 1687, 328]"
r014_c16,14,16,6.26 석식,동 순원 (1 호 차),87.4,needs_reread,variant_disagreement,0.3033,"[1689, 312, 1825, 328]"
r014_c17,14,17,…,| 치 플레 (1 호 차),91.33,needs_reread,variant_disagreement,0.4026,"[1827, 312, 1922, 328]"
r014_c18,14,18,6.27,BBQ (1 호 차),85.25,needs_reread,variant_disagreement,0.3588,"[1924, 312, 2024, 328]"
r014_c19,14,19,6.28,| 공항 (1 호 차),91.2,needs_reread,variant_disagreement,0.3799,"[2026, 312, 2116, 328]"
r015_c02,15,2,| 조,| 12,77.5,needs_reread,variant_disagreement,0.1776,"[67, 330, 121, 347]"
r015_c04,15,4,6.23 점심 자 유 식,스탠포드 (1 호 차),92.75,needs_reread,variant_disagreement,0.3466,"[243, 330, 363, 347]"
r015_c05,15,5,6.23 석식,인 앤 아 웃 (1 호 차),85.29,needs_reread,variant_disagreement,0.3784,"[365, 330, 483, 347]"
r015_c06,15,6,6.24 오전,PnP (3 호 차),92.75,needs_reread,variant_disagreement,0.2476,"[485, 330, 619, 347]"
r015_c07,15,7,6.24 중식,쌀국수 (3 호 차),93.0,needs_reread,variant_disagreement,0.3223,"[621, 330, 738, 347]"
r015_c09,15,9,6.24 오후,| NVIDIA (1 호 차),83.4,needs_reread,variant_disagreement,0.3004,"[830, 330, 970, 347]"
r015_c11,15,11,6.25 점 심 자 유 식,UCH He] (1 호 차),80.8,needs_reread,variant_disagreement,0.3771,"[1111, 330, 1235, 347]"
r015_c12,15,12,6.25 석 식 자 유식,|,89.0,needs_reread,variant_disagreement,1.0,"[1237, 330, 1329, 347]"
r015_c13,15,13,6.26 오전,시스코 (3 호 차),89.75,needs_reread,variant_disagreement,0.2603,"[1331, 330, 1465, 347]"
r015_c14,15,14,6.26 중 식 자 유 식,를 5,51.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 330, 1559, 347]"
r015_c15,15,15,6.26 오후,베 어 로 봇 틱 (1 호 차),92.62,needs_reread,variant_disagreement,0.395,"[1561, 330, 1687, 347]"
r015_c17,15,17,…,치 폴레 (1 호 차),93.0,needs_reread,variant_disagreement,0.4155,"[1827, 330, 1922, 347]"
r015_c18,15,18,6.27,BBO (1 호 차),89.25,needs_reread,variant_disagreement,0.3471,"[1924, 330, 2024, 347]"
r015_c19,15,19,6.28,공항 (1 호 차),89.0,needs_reread,variant_disagreement,0.3739,"[2026, 330, 2116, 347]"
r016_c00,16,0,차량,4~ ㅡ 주오,70.0,needs_reread,variant_disagreement,0.1803,"[1, 349, 32, 366]"
r016_c02,16,2,| 조,| 12,80.5,needs_reread,variant_disagreement,0.1808,"[67, 349, 121, 366]"
r016_c03,16,3,이름 | 이름,황 현 준,93.0,needs_reread,variant_disagreement,0.2144,"[123, 349, 241, 366]"
r016_c04,16,4,6.23 점심 자 유 식,스탠포드 (1 호 차),92.0,needs_reread,variant_disagreement,0.3451,"[243, 349, 363, 366]"
r016_c05,16,5,6.23 석식,인 엔 아 웃 (1 호 차),88.0,needs_reread,variant_disagreement,0.3679,"[365, 349, 483, 366]"
r016_c06,16,6,6.24 오전,PnP (3 호 차),92.5,needs_reread,variant_disagreement,0.2493,"[485, 349, 619, 366]"
r016_c07,16,7,6.24 중식,쌀국수 (3 호 차),93.75,needs_reread,variant_disagreement,0.3172,"[621, 349, 738, 366]"
r016_c08,16,8,버스 교체,|,83.0,needs_reread,variant_disagreement,1.0,"[740, 349, 828, 366]"
r016_c09,16,9,6.24 오후,NVIDIA (1 호 차),90.5,needs_reread,variant_disagreement,0.2966,"[830, 349, 970, 366]"
r016_c11,16,11,6.25 점 심 자 유 식,UCH #2] (1 호 차),88.6,needs_reread,variant_disagreement,0.3691,"[1111, 349, 1235, 366]"
r016_c12,16,12,6.25 석 식 자 유식,|,93.0,needs_reread,variant_disagreement,1.0,"[1237, 349, 1329, 366]"
r016_c13,16,13,6.26 오전,시스코 (3 호 차),93.5,needs_reread,variant_disagreement,0.2656,"[1331, 349, 1465, 366]"
r016_c14,16,14,6.26 중 식 자 유 식,|,83.0,needs_reread,variant_disagreement,1.0,"[1467, 349, 1559, 366]"
r016_c15,16,15,6.26 오후,베 어 로 봇 틱 (1 호 차),92.62,needs_reread,variant_disagreement,0.3768,"[1561, 349, 1687, 366]"
r016_c16,16,16,6.26 석식,| 동 순원 (1 호 차),86.67,needs_reread,variant_disagreement,0.2946,"[1689, 349, 1825, 366]"
r016_c17,16,17,…,치 플레 (1 호 차),92.6,needs_reread,variant_disagreement,0.4019,"[1827, 349, 1922, 366]"
r016_c18,16,18,6.27,BBQ (1 호 차),84.5,needs_reread,variant_disagreement,0.3576,"[1924, 349, 2024, 366]"
r016_c19,16,19,6.28,공항 (1 호 차),92.75,needs_reread,variant_disagreement,0.368,"[2026, 349, 2116, 366]"
r017_c00,17,0,차량,om. Vv,48.5,needs_reread,low_confidence|variant_disagreement,0.093,"[1, 368, 32, 385]"
r017_c01,17,1,번호,| 17,79.0,needs_reread,variant_disagreement,0.2087,"[34, 368, 65, 385]"
r017_c02,17,2,| 조,| 4,82.0,needs_reread,variant_disagreement,0.1449,"[67, 368, 121, 385]"
r017_c03,17,3,이름 | 이름,국 도 현,93.0,needs_reread,variant_disagreement,0.1884,"[123, 368, 241, 385]"
r017_c04,17,4,6.23 점심 자 유 식,ㅣ 스탠포드 (1 호 차),89.4,needs_reread,variant_disagreement,0.3485,"[243, 368, 363, 385]"
r017_c05,17,5,6.23 석식,인 앤 아웃 (1 호 차),92.83,needs_reread,variant_disagreement,0.3739,"[365, 368, 483, 385]"
r017_c06,17,6,6.24 오전,PnP (3 호 차),92.25,needs_reread,variant_disagreement,0.2493,"[485, 368, 619, 385]"
r017_c07,17,7,6.24 중식,쌀국수 (3 호 차),92.75,needs_reread,variant_disagreement,0.3193,"[621, 368, 738, 385]"
r017_c08,17,8,버스 교체,PO,35.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 368, 828, 385]"
r017_c10,17,10,| 6.24 석식,ㅣ 스테이크 (1 호 차),89.0,needs_reread,variant_disagreement,0.3044,"[972, 368, 1109, 385]"
r017_c11,17,11,6.25 점 심 자 유 식,| ㄴ 06 버 클리 (1 호 차),74.12,needs_reread,variant_disagreement,0.3695,"[1111, 368, 1235, 385]"
r017_c12,17,12,6.25 석 식 자 유식,피 어 39 자 유 식,90.33,needs_reread,variant_disagreement,1.0,"[1237, 368, 1329, 385]"
r017_c13,17,13,6.26 오전,브 리 즈 바이오 (1 호 차),93.14,needs_reread,variant_disagreement,0.3762,"[1331, 368, 1465, 385]"
r017_c14,17,14,6.26 중 식 자 유 식,그 레 이 트 물,83.6,needs_reread,variant_disagreement,1.0,"[1467, 368, 1559, 385]"
r017_c15,17,15,6.26 오후,베 어 로 봇 틱 (1 호 차),92.88,needs_reread,variant_disagreement,0.3861,"[1561, 368, 1687, 385]"
r017_c16,17,16,6.26 석식,동 순원 (1 호 차),91.6,needs_reread,variant_disagreement,0.3015,"[1689, 368, 1825, 385]"
r017_c17,17,17,…,치 폴레 (1 호 차),90.2,needs_reread,variant_disagreement,0.4068,"[1827, 368, 1922, 385]"
r017_c18,17,18,6.27,BBQ (1 호 차),89.0,needs_reread,variant_disagreement,0.3553,"[1924, 368, 2024, 385]"
r017_c19,17,19,6.28,공항 (1 호 차),92.75,needs_reread,variant_disagreement,0.3719,"[2026, 368, 2116, 385]"
r018_c00,18,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 387, 32, 404]"
r018_c02,18,2,| 조,| 4,80.5,needs_reread,variant_disagreement,0.1471,"[67, 387, 121, 404]"
r018_c03,18,3,이름 | 이름,김 도 현 &,87.0,needs_reread,variant_disagreement,0.2213,"[123, 387, 241, 404]"
r018_c04,18,4,6.23 점심 자 유 식,ㅣ 스탠포드 (1 호 차),89.6,needs_reread,variant_disagreement,0.3412,"[243, 387, 363, 404]"
r018_c05,18,5,6.23 석식,민 앤 아 웃 (1 호 차),91.0,needs_reread,variant_disagreement,0.3694,"[365, 387, 483, 404]"
r018_c06,18,6,6.24 오전,PnP (3 호 차),92.75,needs_reread,variant_disagreement,0.2476,"[485, 387, 619, 404]"
r018_c07,18,7,6.24 중식,쌀국수 (3 호 차),93.0,needs_reread,variant_disagreement,0.3248,"[621, 387, 738, 404]"
r018_c08,18,8,버스 교체,(=|,50.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 387, 828, 404]"
r018_c09,18,9,6.24 오후,NVIDIA (1 호 차),88.5,needs_reread,variant_disagreement,0.2933,"[830, 387, 970, 404]"
r018_c10,18,10,| 6.24 석식,ㅣ 스테이크 (1 호 차),89.4,needs_reread,variant_disagreement,0.31,"[972, 387, 1109, 404]"
r018_c11,18,11,6.25 점 심 자 유 식,| UCHIHA] (1 호 차),76.2,needs_reread,variant_disagreement,0.3776,"[1111, 387, 1235, 404]"
r018_c12,18,12,6.25 석 식 자 유식,[,64.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 387, 1329, 404]"
r018_c13,18,13,6.26 오전,브 리 즈 바이오 (1 호 차),93.14,needs_reread,variant_disagreement,0.3788,"[1331, 387, 1465, 404]"
r018_c14,18,14,6.26 중 식 자 유 식,차 유 식,82.67,needs_reread,variant_disagreement,1.0,"[1467, 387, 1559, 404]"
r018_c15,18,15,6.26 오후,ㅣ 베 어 로 봇 틱 (1 호 차),85.56,needs_reread,variant_disagreement,0.3889,"[1561, 387, 1687, 404]"
r018_c16,18,16,6.26 석식,동 순원 (1 호 차),90.8,needs_reread,variant_disagreement,0.3015,"[1689, 387, 1825, 404]"
r018_c17,18,17,…,치 폴레 (1 호 차),92.8,needs_reread,variant_disagreement,0.4087,"[1827, 387, 1922, 404]"
r018_c18,18,18,6.27,BBQ (1 호 차),89.25,needs_reread,variant_disagreement,0.3576,"[1924, 387, 2024, 404]"
r018_c19,18,19,6.28,공항 (1 호 차),87.0,needs_reread,variant_disagreement,0.3739,"[2026, 387, 2116, 404]"
r019_c00,19,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 406, 32, 423]"
r019_c02,19,2,| 조,| 4,80.5,needs_reread,variant_disagreement,0.146,"[67, 406, 121, 423]"
r019_c04,19,4,6.23 점심 자 유 식,ㅣ 스탠포드 (1 호 차),88.8,needs_reread,variant_disagreement,0.3426,"[243, 406, 363, 423]"
r019_c05,19,5,6.23 석식,인 앤 아 옷 (1 호 차),92.43,needs_reread,variant_disagreement,0.3709,"[365, 406, 483, 423]"
r019_c06,19,6,6.24 오전,PnP (3 호 차),93.5,needs_reread,variant_disagreement,0.2463,"[485, 406, 619, 423]"
r019_c07,19,7,6.24 중식,쌀국수 (3 호 차),92.5,needs_reread,variant_disagreement,0.3243,"[621, 406, 738, 423]"
r019_c08,19,8,버스 교체,| |,74.0,needs_reread,variant_disagreement,1.0,"[740, 406, 828, 423]"
r019_c11,19,11,6.25 점 심 자 유 식,| 406 버 클리 (1 호 차),78.43,needs_reread,variant_disagreement,0.3681,"[1111, 406, 1235, 423]"
r019_c12,19,12,6.25 석 식 자 유식,…,41.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 406, 1329, 423]"
r019_c13,19,13,6.26 오전,브 리 즈 바이오 (1 호 차),90.57,needs_reread,variant_disagreement,0.378,"[1331, 406, 1465, 423]"
r019_c14,19,14,6.26 중 식 자 유 식,|,75.0,needs_reread,variant_disagreement,1.0,"[1467, 406, 1559, 423]"
r019_c15,19,15,6.26 오후,ㅣ 베 어 로 봇 틱 (1 호 차),89.22,needs_reread,variant_disagreement,0.3861,"[1561, 406, 1687, 423]"
r019_c17,19,17,…,치 플레 (1 호 차),92.8,needs_reread,variant_disagreement,0.4037,"[1827, 406, 1922, 423]"
r019_c18,19,18,6.27,BBO (1 호 차),90.0,needs_reread,variant_disagreement,0.3471,"[1924, 406, 2024, 423]"
r019_c19,19,19,6.28,공항 (1 호 차),92.25,needs_reread,variant_disagreement,0.3745,"[2026, 406, 2116, 423]"
r020_c00,20,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 425, 32, 442]"
r020_c02,20,2,| 조,| 4,79.0,needs_reread,variant_disagreement,0.1438,"[67, 425, 121, 442]"
r020_c04,20,4,6.23 점심 자 유 식,| 스탠포드 (1 호 차),92.2,needs_reread,variant_disagreement,0.3417,"[243, 425, 363, 442]"
r020_c05,20,5,6.23 석식,인 엔 아웃 (1 호 차),85.33,needs_reread,variant_disagreement,0.3724,"[365, 425, 483, 442]"
r020_c06,20,6,6.24 오전,PoP (3 호 차),88.75,needs_reread,variant_disagreement,0.2463,"[485, 425, 619, 442]"
r020_c07,20,7,6.24 중식,| 쌀국수 (3 호 차),85.4,needs_reread,variant_disagreement,0.3213,"[621, 425, 738, 442]"
r020_c08,20,8,버스 교체,|,39.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 425, 828, 442]"
r020_c09,20,9,6.24 오후,NVIDIA (1 호 차),91.25,needs_reread,variant_disagreement,0.2987,"[830, 425, 970, 442]"
r020_c10,20,10,| 6.24 석식,ㅣ 스테이크 (1 호 차),88.6,needs_reread,variant_disagreement,0.3126,"[972, 425, 1109, 442]"
r020_c11,20,11,6.25 점 심 자 유 식,UCH #2] (1 호 차),85.0,needs_reread,variant_disagreement,0.3748,"[1111, 425, 1235, 442]"
r020_c12,20,12,6.25 석 식 자 유식,',53.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 425, 1329, 442]"
r020_c14,20,14,6.26 중 식 자 유 식,i,58.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1467, 425, 1559, 442]"
r020_c15,20,15,6.26 오후,ㅣ 베 어 로 봇 틱 (1 호 차),85.67,needs_reread,variant_disagreement,0.3866,"[1561, 425, 1687, 442]"
r020_c17,20,17,…,치 플래 (1 호 차),92.2,needs_reread,variant_disagreement,0.4068,"[1827, 425, 1922, 442]"
r020_c18,20,18,6.27,_ 0660 (1 호 차),72.6,needs_reread,variant_disagreement,0.3476,"[1924, 425, 2024, 442]"
r020_c19,20,19,6.28,| 공항 (1 호 차),84.6,needs_reread,variant_disagreement,0.3686,"[2026, 425, 2116, 442]"
r021_c00,21,0,차량,ㅣ,74.0,needs_reread,variant_disagreement,0.0,"[1, 444, 32, 460]"
r021_c01,21,1,번호,| 21,84.0,needs_reread,variant_disagreement,0.2056,"[34, 444, 65, 460]"
r021_c04,21,4,6.23 점심 자 유 식,ㅣ 스탠포드 (1 호 차),87.6,needs_reread,variant_disagreement,0.3682,"[243, 444, 363, 460]"
r021_c05,21,5,6.23 석식,| 인 앤 아 웃 (1 호 차),65.25,needs_reread,low_confidence|variant_disagreement,0.401,"[365, 444, 483, 460]"
r021_c06,21,6,6.24 오전,PnP (3 호 차),89.25,needs_reread,variant_disagreement,0.2612,"[485, 444, 619, 460]"
r021_c07,21,7,6.24 중식,쌀국수 (3 호 차),91.5,needs_reread,variant_disagreement,0.3301,"[621, 444, 738, 460]"
r021_c08,21,8,버스 교체,. :,21.0,needs_reread,low_confidence|variant_disagreement,1.0,"[740, 444, 828, 460]"
r021_c09,21,9,6.24 오후,NVIDIA (1 호 치 ),77.0,needs_reread,variant_disagreement,0.3165,"[830, 444, 970, 460]"
r021_c11,21,11,6.25 점 심 자 유 식,0() 버 클리 (1 호 차),83.5,needs_reread,variant_disagreement,0.3947,"[1111, 444, 1235, 460]"
r021_c12,21,12,6.25 석 식 자 유식,fo,61.0,needs_reread,low_confidence|variant_disagreement,1.0,"[1237, 444, 1329, 460]"
r021_c13,21,13,6.26 오전,| 브 리 즈 바이오 (1 호 차),86.12,needs_reread,variant_disagreement,0.4058,"[1331, 444, 1465, 460]"
r021_c14,21,14,6.26 중 식 자 유 식,,,needs_reread,low_confidence|ink_without_text,1.0,"[1467, 444, 1559, 460]"
r021_c15,21,15,6.26 오후,ㅣ 베 어 로 보 틱 (1 호 차),88.22,needs_reread,variant_disagreement,0.4122,"[1561, 444, 1687, 460]"
r021_c16,21,16,6.26 석식,| 동 순 원 (1 호 차),88.29,needs_reread,variant_disagreement,0.3217,"[1689, 444, 1825, 460]"
r021_c17,21,17,…,| 치 플레 (1 호 차),80.83,needs_reread,variant_disagreement,0.4276,"[1827, 444, 1922, 460]"
r021_c18,21,18,6.27,BBO (1 호 차),84.25,needs_reread,variant_disagreement,0.3706,"[1924, 444, 2024, 460]"
r021_c19,21,19,6.28,ㅣ 공항 (1 호 치 ),81.83,needs_reread,variant_disagreement,0.3979,"[2026, 444, 2116, 460]"
r022_c00,22,0,차량,ㅣ,73.0,needs_reread,variant_disagreement,0.0,"[1, 462, 32, 479]"
r022_c02,22,2,| 조,| 4,82.0,needs_reread,variant_disagreement,0.1547,"[67, 462, 121, 479]"
r022_c04,22,4,6.23 점심 자 유 식,스탠포드 (1 호 차),93.75,needs_reread,variant_disagreement,0.3716,"[243, 462, 363, 479]"
